pass,process,fets_lib,res_lib,mimcap_lib,temp_c,vdd_v,trim_code,trim_hex,f_hz,f_mhz,period_s,status,tstop_ns,log,note
pretrim,ff,ff,res_ff,mimcap_ff,27,3.3,128,0x80,4.981278e+07,49.812780,2.007517e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,27,3.6,128,0x80,5.145882e+07,51.458820,1.943301e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3,128,0x80,4.954565e+07,49.545650,2.018341e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3.3,128,0x80,5.151252e+07,51.512520,1.941275e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3.6,128,0x80,5.306361e+07,53.063610,1.884531e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3,128,0x80,2.308009e+07,23.080090,4.332739e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3.3,128,0x80,2.510843e+07,25.108430,3.982726e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3.6,128,0x80,2.637241e+07,26.372410,3.791842e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3,128,0x80,2.511756e+07,25.117560,3.981278e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3.3,128,0x80,2.680276e+07,26.802760,3.730959e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3.6,128,0x80,2.806907e+07,28.069070,3.562640e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3,128,0x80,2.636203e+07,26.362030,3.793335e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3.3,128,0x80,2.792161e+07,27.921610,3.581455e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3.6,128,0x80,2.914823e+07,29.148230,3.430740e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3,128,0x80,3.376902e+07,33.769020,2.961295e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3.3,128,0x80,3.511482e+07,35.114820,2.847800e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3.6,128,0x80,3.630214e+07,36.302140,2.754658e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3,128,0x80,3.585828e+07,35.858280,2.788756e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.3,128,0x80,3.732172e+07,37.321720,2.679405e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.6,128,0x80,3.852203e+07,38.522030,2.595917e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3,128,0x80,3.717865e+07,37.178650,2.689715e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.3,128,0x80,3.864377e+07,38.643770,2.587740e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.6,128,0x80,3.980583e+07,39.805830,2.512195e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3,128,0x80,3.001136e+07,30.011360,3.332071e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.3,128,0x80,3.236188e+07,32.361880,3.090056e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.6,128,0x80,3.392369e+07,33.923690,2.947792e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3,128,0x80,3.237570e+07,32.375700,3.088736e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.3,128,0x80,3.441931e+07,34.419310,2.905346e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.6,128,0x80,3.598163e+07,35.981630,2.779196e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3,128,0x80,3.384934e+07,33.849340,2.954267e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.3,128,0x80,3.576894e+07,35.768940,2.795721e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.6,128,0x80,3.730760e+07,37.307600,2.680419e-08,ok,1200,sim/pvt/corners/20260906T060104Z/sf_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3,128,0x80,4.134815e+07,41.348150,2.418488e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.3,128,0x80,4.378776e+07,43.787760,2.283743e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.6,128,0x80,4.560154e+07,45.601540,2.192908e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3,128,0x80,4.382576e+07,43.825760,2.281763e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.3,128,0x80,4.618570e+07,46.185700,2.165172e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.6,128,0x80,4.815914e+07,48.159140,2.076449e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3,128,0x80,4.538824e+07,45.388240,2.203214e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.3,128,0x80,4.769496e+07,47.694960,2.096658e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.6,128,0x80,4.965069e+07,49.650690,2.014071e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_f_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3,128,0x80,2.585751e+07,25.857510,3.867348e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.3,128,0x80,2.711104e+07,27.111040,3.688534e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.6,128,0x80,2.805970e+07,28.059700,3.563830e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3,128,0x80,2.767236e+07,27.672360,3.613714e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.3,128,0x80,2.891947e+07,28.919470,3.457878e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.6,128,0x80,2.994746e+07,29.947460,3.339181e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3,128,0x80,2.887731e+07,28.877310,3.462927e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.3,128,0x80,3.011957e+07,30.119570,3.320101e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.6,128,0x80,3.117581e+07,31.175810,3.207615e-08,ok,1200,sim/pvt/corners/20260906T060104Z/rc_s_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3,224,0xE0,4.188371e+07,41.883710,2.387563e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T-040C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.3,224,0xE0,4.602883e+07,46.028830,2.172551e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T-040C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.6,224,0xE0,4.965160e+07,49.651600,2.014034e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T-040C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3,224,0xE0,4.441965e+07,44.419650,2.251256e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+027C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.3,224,0xE0,4.850433e+07,48.504330,2.061671e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+027C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.6,224,0xE0,5.229313e+07,52.293130,1.912297e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+027C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3,224,0xE0,4.603461e+07,46.034610,2.172279e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+085C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.3,224,0xE0,5.002322e+07,50.023220,1.999072e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+085C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.6,224,0xE0,5.381156e+07,53.811560,1.858337e-08,ok,1200,sim/pvt/corners/20260906T060104Z/tt_T+085C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3,224,0xE0,6.109254e+07,61.092540,1.636861e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T-040C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.3,224,0xE0,6.634427e+07,66.344270,1.507289e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T-040C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.6,224,0xE0,7.149197e+07,71.491970,1.398758e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T-040C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3,224,0xE0,6.427314e+07,64.273140,1.555860e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+027C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.3,224,0xE0,6.956795e+07,69.567950,1.437443e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+027C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.6,224,0xE0,7.468478e+07,74.684780,1.338961e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+027C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3,224,0xE0,6.598420e+07,65.984200,1.515514e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.3,224,0xE0,7.121204e+07,71.212040,1.404257e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.6,224,0xE0,7.610513e+07,76.105130,1.313972e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ff_T+085C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3,224,0xE0,2.872861e+07,28.728610,3.480851e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.3,224,0xE0,3.277016e+07,32.770160,3.051557e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.6,224,0xE0,3.582368e+07,35.823680,2.791450e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T-040C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3,224,0xE0,3.131744e+07,31.317440,3.193110e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.3,224,0xE0,3.483621e+07,34.836210,2.870576e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.6,224,0xE0,3.784821e+07,37.848210,2.642133e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+027C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3,224,0xE0,3.286706e+07,32.867060,3.042559e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.3,224,0xE0,3.614701e+07,36.147010,2.766481e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.6,224,0xE0,3.911075e+07,39.110750,2.556841e-08,ok,1200,sim/pvt/corners/20260906T060104Z/ss_T+085C_V3p6_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3,224,0xE0,4.588858e+07,45.888580,2.179192e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T-040C_V3p0_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3.3,224,0xE0,4.985473e+07,49.854730,2.005828e-08,ok,1200,sim/pvt/corners/20260906T060104Z/fs_T-040C_V3p3_code0xE0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xE0
