pass,process,fets_lib,res_lib,mimcap_lib,temp_c,vdd_v,trim_code,trim_hex,f_hz,f_mhz,period_s,status,tstop_ns,log,note
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3,128,0x80,3.024945e+07,30.249450,3.305845e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.3,128,0x80,3.126926e+07,31.269260,3.198029e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.6,128,0x80,3.188807e+07,31.888070,3.135970e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3,128,0x80,3.220149e+07,32.201490,3.105446e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.3,128,0x80,3.309419e+07,33.094190,3.021678e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.6,128,0x80,3.368807e+07,33.688070,2.968409e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3,128,0x80,3.338193e+07,33.381930,2.995633e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.3,128,0x80,3.420165e+07,34.201650,2.923835e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.6,128,0x80,3.478121e+07,34.781210,2.875116e-08,ok,1200,sim/pvt/corners/20260922T010039Z/rc_s_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3,157,0x9D,4.373045e+07,43.730450,2.286736e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T-040C_V3p0_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.3,157,0x9D,4.583641e+07,45.836410,2.181672e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T-040C_V3p3_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.6,157,0x9D,4.707199e+07,47.071990,2.124406e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T-040C_V3p6_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3,157,0x9D,4.602406e+07,46.024060,2.172777e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+027C_V3p0_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.3,157,0x9D,4.786223e+07,47.862230,2.089330e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+027C_V3p3_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.6,157,0x9D,4.912991e+07,49.129910,2.035420e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+027C_V3p6_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3,157,0x9D,4.741815e+07,47.418150,2.108897e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+085C_V3p0_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.3,157,0x9D,4.897196e+07,48.971960,2.041985e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+085C_V3p3_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.6,157,0x9D,5.018171e+07,50.181710,1.992758e-08,ok,1200,sim/pvt/corners/20260922T010039Z/tt_T+085C_V3p6_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3,157,0x9D,6.033555e+07,60.335550,1.657398e-08,ok,1200,sim/pvt/corners/20260922T010039Z/ff_T-040C_V3p0_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.3,157,0x9D,6.210577e+07,62.105770,1.610156e-08,ok,1200,sim/pvt/corners/20260922T010039Z/ff_T-040C_V3p3_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.6,157,0x9D,6.336796e+07,63.367960,1.578084e-08,ok,1200,sim/pvt/corners/20260922T010039Z/ff_T-040C_V3p6_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3,157,0x9D,6.258160e+07,62.581600,1.597914e-08,ok,1200,sim/pvt/corners/20260922T010039Z/ff_T+027C_V3p0_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.3,157,0x9D,6.436718e+07,64.367180,1.553587e-08,ok,1200,sim/pvt/corners/20260922T010039Z/ff_T+027C_V3p3_code0x9D.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0x9D
