pass,process,fets_lib,res_lib,mimcap_lib,temp_c,vdd_v,trim_code,trim_hex,f_hz,f_mhz,period_s,status,tstop_ns,log,note
trim_curve,tt,typical,res_typical,mimcap_typical,27,3.3,255,0xFF,5.670603e+07,56.706030,1.763481e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p3_code0xFF.log,f vs. trim code at tt / 27 C / 3.3 V
pretrim,tt,typical,res_typical,mimcap_typical,-40,3,128,0x80,3.370193e+07,33.701930,2.967189e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,-40,3.3,128,0x80,3.559284e+07,35.592840,2.809554e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,-40,3.6,128,0x80,3.711275e+07,37.112750,2.694492e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,27,3,128,0x80,3.633082e+07,36.330820,2.752484e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,27,3.3,128,0x80,3.818119e+07,38.181190,2.619090e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,27,3.6,128,0x80,3.971323e+07,39.713230,2.518052e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,85,3,128,0x80,3.826801e+07,38.268010,2.613149e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,85,3.3,128,0x80,3.991783e+07,39.917830,2.505146e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,tt,typical,res_typical,mimcap_typical,85,3.6,128,0x80,4.143014e+07,41.430140,2.413702e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,-40,3,128,0x80,4.791468e+07,47.914680,2.087043e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,-40,3.3,128,0x80,5.011307e+07,50.113070,1.995487e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,-40,3.6,128,0x80,5.198038e+07,51.980380,1.923803e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,27,3,128,0x80,5.124278e+07,51.242780,1.951494e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,27,3.3,128,0x80,5.341579e+07,53.415790,1.872106e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,27,3.6,128,0x80,5.533847e+07,55.338470,1.807061e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3,128,0x80,5.566270e+07,55.662700,1.796535e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3.3,128,0x80,5.643130e+07,56.431300,1.772066e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ff,ff,res_ff,mimcap_ff,85,3.6,128,0x80,5.766422e+07,57.664220,1.734178e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3,128,0x80,2.399603e+07,23.996030,4.167356e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3.3,128,0x80,2.612286e+07,26.122860,3.828064e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,-40,3.6,128,0x80,2.753232e+07,27.532320,3.632096e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3,128,0x80,2.644807e+07,26.448070,3.780994e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3.3,128,0x80,2.821386e+07,28.213860,3.544357e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,27,3.6,128,0x80,2.954554e+07,29.545540,3.384605e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3,128,0x80,2.801828e+07,28.018280,3.569099e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3.3,128,0x80,2.962414e+07,29.624140,3.375625e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,ss,ss,res_ss,mimcap_ss,85,3.6,128,0x80,3.091547e+07,30.915470,3.234627e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3,128,0x80,3.561330e+07,35.613300,2.807939e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3.3,128,0x80,3.727933e+07,37.279330,2.682452e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,-40,3.6,128,0x80,3.873514e+07,38.735140,2.581635e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3,128,0x80,3.826157e+07,38.261570,2.613588e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.3,128,0x80,3.985664e+07,39.856640,2.508992e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.6,128,0x80,4.132666e+07,41.326660,2.419746e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3,128,0x80,4.199087e+07,41.990870,2.381470e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.3,128,0x80,4.227392e+07,42.273920,2.365524e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.6,128,0x80,4.312680e+07,43.126800,2.318744e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3,128,0x80,3.133539e+07,31.335390,3.191280e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.3,128,0x80,3.381155e+07,33.811550,2.957569e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.6,128,0x80,3.551235e+07,35.512350,2.815922e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3,128,0x80,3.424048e+07,34.240480,2.920520e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.3,128,0x80,3.637128e+07,36.371280,2.749422e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.6,128,0x80,3.802858e+07,38.028580,2.629601e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3,128,0x80,3.614953e+07,36.149530,2.766288e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.3,128,0x80,3.812721e+07,38.127210,2.622799e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.6,128,0x80,3.975818e+07,39.758180,2.515206e-08,ok,1200,sim/pvt/corners/20260921T075822Z/sf_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3,128,0x80,4.341361e+07,43.413610,2.303425e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.3,128,0x80,4.608821e+07,46.088210,2.169752e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.6,128,0x80,4.822721e+07,48.227210,2.073518e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3,128,0x80,4.664373e+07,46.643730,2.143911e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.3,128,0x80,4.917480e+07,49.174800,2.033562e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.6,128,0x80,5.124972e+07,51.249720,1.951230e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3,128,0x80,5.211123e+07,52.111230,1.918972e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.3,128,0x80,5.257541e+07,52.575410,1.902030e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.6,128,0x80,5.384748e+07,53.847480,1.857097e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_f_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3,128,0x80,2.704595e+07,27.045950,3.697411e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.3,128,0x80,2.846151e+07,28.461510,3.513517e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.6,128,0x80,2.965159e+07,29.651590,3.372500e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3,128,0x80,2.924184e+07,29.241840,3.419757e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.3,128,0x80,3.063111e+07,30.631110,3.264654e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.6,128,0x80,3.182435e+07,31.824350,3.142248e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3,128,0x80,3.077679e+07,30.776790,3.249201e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.3,128,0x80,3.210738e+07,32.107380,3.114549e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.6,128,0x80,3.331641e+07,33.316410,3.001524e-08,ok,1200,sim/pvt/corners/20260921T075822Z/rc_s_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3,208,0xD0,4.119004e+07,41.190040,2.427771e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.3,208,0xD0,4.498246e+07,44.982460,2.223089e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.6,208,0xD0,4.845303e+07,48.453030,2.063854e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T-040C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3,208,0xD0,4.450212e+07,44.502120,2.247084e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.3,208,0xD0,4.820138e+07,48.201380,2.074629e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.6,208,0xD0,5.170018e+07,51.700180,1.934229e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+027C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3,208,0xD0,4.692518e+07,46.925180,2.131052e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.3,208,0xD0,5.041715e+07,50.417150,1.983452e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.6,208,0xD0,5.388851e+07,53.888510,1.855683e-08,ok,1200,sim/pvt/corners/20260921T075822Z/tt_T+085C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3,208,0xD0,6.055987e+07,60.559870,1.651259e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.3,208,0xD0,6.552628e+07,65.526280,1.526105e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.6,208,0xD0,7.048269e+07,70.482690,1.418788e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T-040C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3,208,0xD0,6.471951e+07,64.719510,1.545129e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.3,208,0xD0,6.976082e+07,69.760820,1.433469e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.6,208,0xD0,7.458750e+07,74.587500,1.340707e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+027C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3,208,0xD0,7.103828e+07,71.038280,1.407692e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.3,208,0xD0,7.381371e+07,73.813710,1.354762e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.6,208,0xD0,7.746350e+07,77.463500,1.290930e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ff_T+085C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3,208,0xD0,2.825578e+07,28.255780,3.539099e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.3,208,0xD0,3.189709e+07,31.897090,3.135082e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.6,208,0xD0,3.467876e+07,34.678760,2.883609e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T-040C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3,208,0xD0,3.131163e+07,31.311630,3.193701e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.3,208,0xD0,3.447669e+07,34.476690,2.900510e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.6,208,0xD0,3.719264e+07,37.192640,2.688704e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+027C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3,208,0xD0,3.328642e+07,33.286420,3.004228e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.3,208,0xD0,3.624624e+07,36.246240,2.758907e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.6,208,0xD0,3.888831e+07,38.888310,2.571467e-08,ok,1200,sim/pvt/corners/20260921T075822Z/ss_T+085C_V3p6_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3,208,0xD0,4.513343e+07,45.133430,2.215652e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T-040C_V3p0_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3.3,208,0xD0,4.893671e+07,48.936710,2.043456e-08,ok,1200,sim/pvt/corners/20260921T075822Z/fs_T-040C_V3p3_code0xD0.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xD0
