pass,process,fets_lib,res_lib,mimcap_lib,temp_c,vdd_v,trim_code,trim_hex,f_hz,f_mhz,period_s,status,tstop_ns,log,note
pretrim,fs,fs,res_typical,mimcap_typical,-40,3.6,128,0x80,4.460592e+07,44.605920,2.241855e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3,128,0x80,4.985491e+07,49.854910,2.005821e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.3,128,0x80,5.083702e+07,50.837020,1.967071e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,27,3.6,128,0x80,5.118876e+07,51.188760,1.953554e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3,128,0x80,5.255265e+07,52.552650,1.902853e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.3,128,0x80,5.372613e+07,53.726130,1.861292e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,fs,fs,res_typical,mimcap_typical,85,3.6,128,0x80,5.426980e+07,54.269800,1.842645e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3,128,0x80,3.199520e+07,31.995200,3.125468e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.3,128,0x80,3.467595e+07,34.675950,2.883843e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,-40,3.6,128,0x80,3.653581e+07,36.535810,2.737041e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3,128,0x80,3.490470e+07,34.904700,2.864944e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.3,128,0x80,3.729075e+07,37.290750,2.681630e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,27,3.6,128,0x80,3.911049e+07,39.110490,2.556859e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3,128,0x80,3.688962e+07,36.889620,2.710790e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.3,128,0x80,3.920728e+07,39.207280,2.550547e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,sf,sf,res_typical,mimcap_typical,85,3.6,128,0x80,4.112279e+07,41.122790,2.431741e-08,ok,1200,sim/pvt/corners/20260906T030219Z/sf_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3,128,0x80,4.681330e+07,46.813300,2.136145e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.3,128,0x80,4.971892e+07,49.718920,2.011307e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,-40,3.6,128,0x80,5.171040e+07,51.710400,1.933847e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3,128,0x80,5.250720e+07,52.507200,1.904501e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.3,128,0x80,5.600392e+07,56.003920,1.785589e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,27,3.6,128,0x80,5.865756e+07,58.657560,1.704810e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3,128,0x80,5.611625e+07,56.116250,1.782015e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.3,128,0x80,5.966377e+07,59.663770,1.676059e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_f,typical,res_ff,mimcap_ff,85,3.6,128,0x80,6.220686e+07,62.206860,1.607540e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_f_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3,128,0x80,2.803906e+07,28.039060,3.566454e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T-040C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.3,128,0x80,2.947594e+07,29.475940,3.392597e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T-040C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,-40,3.6,128,0x80,3.067560e+07,30.675600,3.259920e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T-040C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3,128,0x80,3.136606e+07,31.366060,3.188159e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+027C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.3,128,0x80,3.271934e+07,32.719340,3.056296e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+027C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,27,3.6,128,0x80,3.371526e+07,33.715260,2.966016e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+027C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3,128,0x80,3.414758e+07,34.147580,2.928465e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+085C_V3p0_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.3,128,0x80,3.565503e+07,35.655030,2.804654e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+085C_V3p3_code0x80.log,fixed mid-scale trim code 0x80
pretrim,rc_s,typical,res_ss,mimcap_ss,85,3.6,128,0x80,3.671878e+07,36.718780,2.723402e-08,ok,1200,sim/pvt/corners/20260906T030219Z/rc_s_T+085C_V3p6_code0x80.log,fixed mid-scale trim code 0x80
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3,191,0xBF,3.628928e+07,36.289280,2.755634e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T-040C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.3,191,0xBF,3.857755e+07,38.577550,2.592181e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T-040C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,-40,3.6,191,0xBF,4.051217e+07,40.512170,2.468394e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T-040C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3,191,0xBF,4.112464e+07,41.124640,2.431632e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+027C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.3,191,0xBF,4.374584e+07,43.745840,2.285932e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+027C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,27,3.6,191,0xBF,4.580988e+07,45.809880,2.182935e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+027C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3,191,0xBF,4.456326e+07,44.563260,2.244001e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+085C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.3,191,0xBF,4.741049e+07,47.410490,2.109238e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+085C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,tt,typical,res_typical,mimcap_typical,85,3.6,191,0xBF,4.958115e+07,49.581150,2.016895e-08,ok,1200,sim/pvt/corners/20260906T030219Z/tt_T+085C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3,191,0xBF,5.446390e+07,54.463900,1.836078e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T-040C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.3,191,0xBF,5.715657e+07,57.156570,1.749580e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T-040C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,-40,3.6,191,0xBF,5.941541e+07,59.415410,1.683065e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T-040C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3,191,0xBF,6.221440e+07,62.214400,1.607345e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+027C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.3,191,0xBF,6.531774e+07,65.317740,1.530978e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+027C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,27,3.6,191,0xBF,6.735350e+07,67.353500,1.484704e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+027C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3,191,0xBF,6.630786e+07,66.307860,1.508117e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+085C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.3,191,0xBF,6.911683e+07,69.116830,1.446826e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+085C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ff,ff,res_ff,mimcap_ff,85,3.6,191,0xBF,7.120311e+07,71.203110,1.404433e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ff_T+085C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3,191,0xBF,2.518343e+07,25.183430,3.970865e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T-040C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.3,191,0xBF,2.766331e+07,27.663310,3.614897e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T-040C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,-40,3.6,191,0xBF,2.942066e+07,29.420660,3.398972e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T-040C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3,191,0xBF,2.850769e+07,28.507690,3.507825e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+027C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.3,191,0xBF,3.074801e+07,30.748010,3.252243e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+027C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,27,3.6,191,0xBF,3.241604e+07,32.416040,3.084892e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+027C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3,191,0xBF,3.095267e+07,30.952670,3.230739e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+085C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.3,191,0xBF,3.324633e+07,33.246330,3.007850e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+085C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,ss,ss,res_ss,mimcap_ss,85,3.6,191,0xBF,3.509038e+07,35.090380,2.849783e-08,ok,1200,sim/pvt/corners/20260906T030219Z/ss_T+085C_V3p6_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3,191,0xBF,4.569289e+07,45.692890,2.188524e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T-040C_V3p0_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
posttrim_spec,fs,fs,res_typical,mimcap_typical,-40,3.3,191,0xBF,4.708921e+07,47.089210,2.123629e-08,ok,1200,sim/pvt/corners/20260906T030219Z/fs_T-040C_V3p3_code0xBF.log,single-point trim at tt/27C/3.3V against 48.000 MHz -> code 0xBF
